Date,Region/City-Eng,Region_ID,Day-Confirmed,Day-Deaths,Day-Recovered,Confirmed,Deaths,Recovered
5/31/2020,Moscow,77,2595,69,1855,180791,2477,80179
5/31/2020,Moscow region,50,757,25,371,38995,449,8091
5/31/2020,Murmansk region,51,41,0,38,3222,7,2072
5/31/2020,Nenets Autonomous Okrug,83,1,0,0,72,0,12
5/31/2020,Nizhny Novgorod Region,52,301,5,56,9834,98,3693
5/31/2020,Novgorod region,53,51,0,0,1281,8,388
5/31/2020,Novosibirsk region,54,104,0,30,2809,32,1119
5/31/2020,Omsk region,55,69,2,78,1387,20,418
5/31/2020,Orenburg region,56,54,0,0,1925,6,1196
5/31/2020,Oryol Region,57,75,1,15,2300,25,1152
5/31/2020,Penza region,58,87,0,66,2332,19,1827
5/31/2020,Perm,59,57,0,11,1713,20,1053
5/31/2020,Primorsky Krai,25,52,0,28,1995,19,1075
5/31/2020,Pskov region,60,59,0,8,824,10,340
5/31/2020,Republic of Adygea,1,41,0,17,854,9,371
5/31/2020,Altai Republic,4,6,0,0,122,0,71
5/31/2020,Republic of Bashkortostan,2,75,0,88,3260,18,1116
5/31/2020,The Republic of Buryatia,3,0,0,2,1467,10,796
5/31/2020,The Republic of Dagestan,5,125,9,5,4955,235,4427
5/31/2020,The Republic of Ingushetia,6,39,0,2,2083,50,845
5/31/2020,Republic of Kalmykia,8,35,1,7,1054,15,484
5/31/2020,The Republic of Karelia,10,23,0,3,430,1,168
5/31/2020,Komi Republic,11,29,1,19,1322,24,704
5/31/2020,Republic of Crimea,82,6,0,0,375,3,229
5/31/2020,Mari El Republic,12,41,0,12,1774,13,1370
5/31/2020,The Republic of Mordovia,13,35,0,22,1895,12,799
5/31/2020,The Republic of Sakha (Yakutia),14,111,0,33,1930,8,857
5/31/2020,Republic of North Ossetia - Alania,15,50,0,34,2957,46,1952
5/31/2020,Republic of Tatarstan,16,52,0,31,3194,10,2616
5/31/2020,Tyva Republic,17,58,0,0,1055,2,91
5/31/2020,The Republic of Khakassia,19,24,0,5,964,10,563
5/31/2020,Chuvash Republic,21,87,0,30,2885,14,1242
5/31/2020,Rostov region,61,178,0,45,4758,38,1717
5/31/2020,Ryazan Oblast,62,76,0,11,3508,7,956
5/31/2020,Samara Region,63,85,0,77,2612,20,1025
5/31/2020,St. Petersburg,78,369,13,307,15949,204,5680
5/31/2020,Saratov region,64,142,0,35,3078,34,1153
5/31/2020,Sakhalin region,65,14,0,0,115,0,53
5/31/2020,Sverdlovsk region,66,265,1,31,5449,27,2173
5/31/2020,Sevastopol,92,0,0,2,161,3,131
5/31/2020,Smolensk region,67,88,2,39,2207,36,772
5/31/2020,Stavropol region,26,81,0,25,2485,46,1067
5/31/2020,Tambov Region,68,67,0,45,2983,7,1133
5/31/2020,Tver region,69,44,0,4,1604,22,1083
5/31/2020,Tomsk region,70,21,0,16,688,11,323
5/31/2020,Tula region,71,104,0,24,3855,36,1803
5/31/2020,Tyumen region,72,30,0,22,1638,8,812
5/31/2020,Udmurt republic,18,23,0,1,652,12,411
5/31/2020,Ulyanovsk region,73,97,0,13,2466,8,713
5/31/2020,Khabarovsk region,27,63,0,44,2081,11,1002
5/31/2020,Khanty-Mansiysk,86,136,0,30,2436,18,782
5/31/2020,Chechen Republic,95,18,0,3,1227,13,828
5/31/2020,Chukotka Autonomous Okrug,87,2,0,1,80,1,54
5/31/2020,Yamalo-Nenets Autonomous Okrug,89,65,0,22,2375,9,975
5/31/2020,Yaroslavl region,76,77,0,5,3132,14,756
6/1/2020,Altai region,22,67,0,18,1915,12,805
6/1/2020,Amurskaya Oblast,28,22,0,4,528,5,167
6/1/2020,Arkhangelsk region,29,135,0,19,2068,5,606
6/1/2020,Astrakhan region,30,131,1,17,1883,16,937
6/1/2020,Belgorod region,31,82,0,5,2392,19,915
6/1/2020,Bryansk region,32,102,0,104,3787,31,2321
6/1/2020,Vladimir region,33,59,0,24,2735,21,756
6/1/2020,Volgograd region,34,189,1,8,3215,20,1031
6/1/2020,Vologda Region,35,23,0,9,952,7,357
6/1/2020,Voronezh region,36,111,0,14,2139,16,1433
6/1/2020,Jewish Autonomous Region,79,5,0,0,314,3,198
6/1/2020,Zabaykalsky Krai,75,39,0,10,1136,20,548
6/1/2020,Ivanovo region,37,80,0,3,2057,18,786
6/1/2020,Irkutsk region,38,439,0,32,2189,11,363
6/1/2020,Kabardino-Balkar Republic,7,76,3,52,2903,20,1195
6/1/2020,Kaliningrad region,39,45,0,0,1553,24,630
6/1/2020,Kaluga region,40,86,0,12,4009,31,1506
6/1/2020,Kamchatka Krai,41,32,0,0,881,9,353
6/1/2020,Karachay-Cherkess Republic,9,70,0,19,1137,5,327
6/1/2020,Kemerovo region,42,25,0,0,545,7,240
6/1/2020,Kirov region,43,68,0,3,1751,17,981
6/1/2020,Kostroma region,44,14,1,4,772,11,399
6/1/2020,Krasnodar region,23,84,1,37,3908,33,2748
6/1/2020,Krasnoyarsk region,24,131,0,166,4380,39,1060
6/1/2020,Kurgan region,45,14,0,3,245,0,118
6/1/2020,Kursk region,46,63,0,12,3063,13,1400
6/1/2020,Leningrad region,47,53,0,29,2875,11,1590
6/1/2020,Lipetsk region,48,71,0,6,2194,6,724
6/1/2020,Magadan Region,49,3,0,1,246,3,187
6/1/2020,Moscow,77,2297,76,2060,183088,2553,82239
6/1/2020,Moscow region,50,728,24,331,39723,473,8422
6/1/2020,Murmansk region,51,42,0,9,3264,7,2081
6/1/2020,Nenets Autonomous Okrug,83,1,0,0,73,0,12
6/1/2020,Nizhny Novgorod Region,52,315,6,54,10149,104,3747
6/1/2020,Novgorod region,53,72,0,0,1353,8,388
6/1/2020,Novosibirsk region,54,105,1,10,2914,33,1129
6/1/2020,Omsk region,55,24,0,0,1411,20,418
6/1/2020,Orenburg region,56,54,0,0,1979,6,1196
6/1/2020,Oryol Region,57,41,0,4,2341,25,1156
6/1/2020,Penza region,58,85,0,28,2417,19,1855
6/1/2020,Perm,59,69,0,10,1782,20,1063
6/1/2020,Primorsky Krai,25,54,0,3,2049,19,1078
6/1/2020,Pskov region,60,63,0,0,887,10,340
6/1/2020,Republic of Adygea,1,20,0,23,874,9,394
6/1/2020,Altai Republic,4,10,0,3,132,0,74
6/1/2020,Republic of Bashkortostan,2,77,0,16,3337,18,1132
6/1/2020,The Republic of Buryatia,3,96,0,58,1563,10,854
6/1/2020,The Republic of Dagestan,5,141,25,15,5096,260,4442
6/1/2020,The Republic of Ingushetia,6,44,0,14,2127,50,859
6/1/2020,Republic of Kalmykia,8,20,0,26,1074,15,510
6/1/2020,The Republic of Karelia,10,15,0,0,445,1,168
6/1/2020,Komi Republic,11,30,0,0,1352,24,704
6/1/2020,Republic of Crimea,82,10,0,0,385,3,229
6/1/2020,Mari El Republic,12,41,0,9,1815,13,1379
6/1/2020,The Republic of Mordovia,13,36,0,28,1931,12,827
6/1/2020,The Republic of Sakha (Yakutia),14,112,0,46,2042,8,903
6/1/2020,Republic of North Ossetia - Alania,15,48,4,16,3005,50,1968
6/1/2020,Republic of Tatarstan,16,50,0,74,3244,10,2690
6/1/2020,Tyva Republic,17,60,0,2,1115,2,93
6/1/2020,The Republic of Khakassia,19,21,0,1,985,10,564
6/1/2020,Chuvash Republic,21,88,0,30,2973,14,1272
6/1/2020,Rostov region,61,184,0,25,4942,38,1742
6/1/2020,Ryazan Oblast,62,73,0,17,3581,7,973
6/1/2020,Samara Region,63,36,0,35,2648,20,1060
6/1/2020,St. Petersburg,78,364,9,68,16313,213,5748
6/1/2020,Saratov region,64,96,0,5,3174,34,1158
6/1/2020,Sakhalin region,65,3,0,0,118,0,53
6/1/2020,Sverdlovsk region,66,283,2,164,5732,29,2337
6/1/2020,Sevastopol,92,4,0,3,165,3,134
6/1/2020,Smolensk region,67,92,3,1,2299,39,773
6/1/2020,Stavropol region,26,83,1,35,2568,47,1102
6/1/2020,Tambov Region,68,64,0,43,3047,7,1176
6/1/2020,Tver region,69,46,0,4,1650,22,1087
6/1/2020,Tomsk region,70,28,0,3,716,11,326
6/1/2020,Tula region,71,113,0,12,3968,36,1815
6/1/2020,Tyumen region,72,23,0,6,1661,8,818
6/1/2020,Udmurt republic,18,30,0,1,682,12,412
6/1/2020,Ulyanovsk region,73,101,0,0,2567,8,713
6/1/2020,Khabarovsk region,27,61,1,15,2142,12,1017
6/1/2020,Khanty-Mansiysk,86,151,0,27,2587,18,809
6/1/2020,Chelyabinsk region,74,254,2,78,3132,19,1336
6/1/2020,Chechen Republic,95,20,0,8,1247,13,836
6/1/2020,Chukotka Autonomous Okrug,87,0,0,1,80,1,55
6/1/2020,Yamalo-Nenets Autonomous Okrug,89,40,1,9,2415,10,984
6/1/2020,Yaroslavl region,76,78,0,0,3210,14,756
6/2/2020,Altai region,22,70,0,28,1985,12,833
6/2/2020,Amurskaya Oblast,28,18,0,21,546,5,188
6/2/2020,Arkhangelsk region,29,56,2,53,2124,7,659
6/2/2020,Astrakhan region,30,54,3,77,1937,19,1014
6/2/2020,Belgorod region,31,79,1,84,2471,20,999
6/2/2020,Bryansk region,32,98,0,101,3885,31,2422
6/2/2020,Vladimir region,33,62,3,83,2797,24,839
6/2/2020,Volgograd region,34,119,0,66,3334,20,1097
6/2/2020,Vologda Region,35,27,0,23,979,7,380
6/2/2020,Voronezh region,36,95,0,66,2234,16,1499
6/2/2020,Jewish Autonomous Region,79,0,0,13,314,3,211
6/2/2020,Zabaykalsky Krai,75,29,1,28,1165,21,576
6/2/2020,Ivanovo region,37,83,0,78,2140,18,864
6/2/2020,Irkutsk region,38,0,2,42,2189,13,405
6/2/2020,Kabardino-Balkar Republic,7,75,1,77,2978,21,1272
6/2/2020,Kaliningrad region,39,54,0,40,1607,24,670
6/2/2020,Kaluga region,40,83,1,108,4092,32,1614
6/2/2020,Kamchatka Krai,41,35,0,0,916,9,353
6/2/2020,Karachay-Cherkess Republic,9,67,0,13,1204,5,340
6/2/2020,Kemerovo region,42,44,0,19,589,7,259
6/2/2020,Kirov region,43,77,0,0,1828,17,981
6/2/2020,Kostroma region,44,32,0,21,804,11,420
6/2/2020,Krasnodar region,23,79,3,94,3987,36,2842
6/2/2020,Krasnoyarsk region,24,150,1,199,4530,40,1259
6/2/2020,Kurgan region,45,7,0,16,252,0,134
6/2/2020,Kursk region,46,60,0,52,3123,13,1452
6/2/2020,Leningrad region,47,53,4,84,2928,15,1674
6/2/2020,Lipetsk region,48,67,0,18,2261,6,742
6/2/2020,Magadan Region,49,2,0,12,248,3,199
6/2/2020,Moscow,77,2286,71,6030,185374,2624,88269
6/2/2020,Moscow region,50,732,22,387,40455,495,8809
6/2/2020,Murmansk region,51,32,0,111,3296,7,2192
6/2/2020,Nenets Autonomous Okrug,83,1,0,3,74,0,15
6/2/2020,Nizhny Novgorod Region,52,354,7,233,10503,111,3980
6/2/2020,Novgorod region,53,77,0,3,1430,8,391
6/2/2020,Novosibirsk region,54,106,1,85,3020,34,1214
6/2/2020,Omsk region,55,26,0,0,1437,20,418
6/2/2020,Orenburg region,56,53,1,0,2032,7,1196
6/2/2020,Oryol Region,57,31,1,75,2372,26,1231
6/2/2020,Penza region,58,85,1,111,2502,20,1966
6/2/2020,Perm,59,57,2,84,1839,22,1147
6/2/2020,Primorsky Krai,25,54,0,82,2103,19,1160
6/2/2020,Pskov region,60,23,0,19,910,10,359
6/2/2020,Republic of Adygea,1,16,0,19,890,9,413
6/2/2020,Altai Republic,4,1,0,6,133,0,80
6/2/2020,Republic of Bashkortostan,2,72,0,6,3409,18,1138
6/2/2020,The Republic of Buryatia,3,0,0,20,1563,10,874
6/2/2020,The Republic of Dagestan,5,132,11,15,5228,271,4457
6/2/2020,The Republic of Ingushetia,6,37,2,47,2164,52,906
6/2/2020,Republic of Kalmykia,8,11,0,8,1085,15,518
6/2/2020,The Republic of Karelia,10,8,0,23,453,1,191
6/2/2020,Komi Republic,11,41,0,44,1393,24,748
6/2/2020,Republic of Crimea,82,2,0,18,387,3,247
6/2/2020,Mari El Republic,12,39,0,66,1854,13,1445
6/2/2020,The Republic of Mordovia,13,39,1,71,1970,13,898
6/2/2020,The Republic of Sakha (Yakutia),14,74,0,40,2116,8,943
6/2/2020,Republic of North Ossetia - Alania,15,50,6,102,3055,56,2070
6/2/2020,Republic of Tatarstan,16,53,0,124,3297,10,2814
6/2/2020,Tyva Republic,17,46,0,81,1161,2,174
6/2/2020,The Republic of Khakassia,19,35,0,21,1020,10,585
6/2/2020,Chuvash Republic,21,88,0,47,3061,14,1319
6/2/2020,Rostov region,61,253,2,92,5195,40,1834
6/2/2020,Ryazan Oblast,62,72,2,102,3653,9,1075
6/2/2020,Samara Region,63,76,2,12,2724,22,1072
6/2/2020,St. Petersburg,78,376,10,260,16689,223,6008
6/2/2020,Saratov region,64,95,0,48,3269,34,1206
6/2/2020,Sakhalin region,65,15,0,1,133,0,54
6/2/2020,Sverdlovsk region,66,292,2,173,6024,31,2510
6/2/2020,Sevastopol,92,3,0,2,168,3,136
6/2/2020,Smolensk region,67,110,2,48,2409,41,821
6/2/2020,Stavropol region,26,85,0,72,2653,47,1174
6/2/2020,Tambov Region,68,63,1,45,3110,8,1221
6/2/2020,Tver region,69,45,6,60,1695,28,1147
6/2/2020,Tomsk region,70,23,0,14,739,11,340
6/2/2020,Tula region,71,106,3,106,4074,39,1921
6/2/2020,Tyumen region,72,41,0,51,1702,8,869
6/2/2020,Udmurt republic,18,35,0,13,717,12,425
6/2/2020,Ulyanovsk region,73,105,2,30,2672,10,743
6/2/2020,Khabarovsk region,27,67,0,66,2209,12,1083
6/2/2020,Khanty-Mansiysk,86,149,0,61,2736,18,870
6/2/2020,Chechen Republic,95,17,0,11,1264,13,847
6/2/2020,Chukotka Autonomous Okrug,87,1,0,1,81,1,56
6/2/2020,Yamalo-Nenets Autonomous Okrug,89,51,0,179,2466,10,1163
6/2/2020,Yaroslavl region,76,74,0,70,3284,14,826
6/3/2020,Altai region,22,81,0,33,2066,12,866
6/3/2020,Amurskaya Oblast,28,20,0,10,566,5,198
6/3/2020,Arkhangelsk region,29,239,0,39,2363,7,698
6/3/2020,Astrakhan region,30,67,0,38,2004,19,1052
6/3/2020,Belgorod region,31,77,2,83,2548,22,1082
6/3/2020,Bryansk region,32,97,0,100,3982,31,2522
6/3/2020,Vladimir region,33,56,3,102,2853,27,941
6/3/2020,Volgograd region,34,98,0,68,3432,20,1165
6/3/2020,Vologda Region,35,19,4,59,998,11,439
6/3/2020,Voronezh region,36,127,0,68,2361,16,1567
6/3/2020,Jewish Autonomous Region,79,3,1,18,317,4,229
6/3/2020,Zabaykalsky Krai,75,53,1,57,1218,22,633
6/3/2020,Ivanovo region,37,65,0,64,2205,18,928
6/3/2020,Irkutsk region,38,258,1,91,2447,14,496
6/3/2020,Kabardino-Balkar Republic,7,74,2,90,3052,23,1362
6/3/2020,Kaliningrad region,39,35,0,28,1642,24,698
6/3/2020,Kaluga region,40,87,2,118,4179,34,1732
6/3/2020,Kamchatka Krai,41,33,0,0,949,9,353
6/3/2020,Karachay-Cherkess Republic,9,72,0,8,1276,5,348
6/3/2020,Kemerovo region,42,27,0,2,616,7,261
6/3/2020,Kirov region,43,76,0,32,1904,17,1013
6/3/2020,Kostroma region,44,21,0,5,825,11,425
6/3/2020,Krasnodar region,23,81,2,75,4068,38,2917
6/3/2020,Krasnoyarsk region,24,124,3,41,4654,43,1300
6/3/2020,Kurgan region,45,3,0,10,255,0,144
6/3/2020,Kursk region,46,76,0,61,3199,13,1513
6/3/2020,Leningrad region,47,54,0,77,2982,15,1751
6/3/2020,Lipetsk region,48,65,1,47,2326,7,789
6/3/2020,Magadan Region,49,12,0,2,260,3,201
6/3/2020,Moscow,77,1842,61,3385,187216,2685,91654
6/3/2020,Moscow region,50,736,20,502,41191,515,9311
6/3/2020,Murmansk region,51,46,0,183,3342,7,2375
6/3/2020,Nizhny Novgorod Region,52,347,5,272,10850,116,4252
6/3/2020,Novgorod region,53,63,0,25,1493,8,416
6/3/2020,Novosibirsk region,54,102,0,21,3122,34,1235
6/3/2020,Omsk region,55,45,0,19,1482,20,437
6/3/2020,Orenburg region,56,53,1,45,2085,8,1241
6/3/2020,Oryol Region,57,71,1,43,2443,27,1274
6/3/2020,Penza region,58,83,2,82,2585,22,2048
6/3/2020,Perm,59,72,0,74,1911,22,1221
6/3/2020,Primorsky Krai,25,52,0,63,2155,19,1223
6/3/2020,Pskov region,60,44,0,9,954,10,368
6/3/2020,Republic of Adygea,1,14,0,52,904,9,465
6/3/2020,Altai Republic,4,5,0,4,138,0,84
6/3/2020,Republic of Bashkortostan,2,92,0,54,3501,18,1192
6/3/2020,The Republic of Buryatia,3,70,0,73,1633,10,947
6/3/2020,The Republic of Dagestan,5,113,16,20,5341,287,4477
6/3/2020,The Republic of Ingushetia,6,33,6,60,2197,58,966
6/3/2020,Republic of Kalmykia,8,23,1,38,1108,16,556
6/3/2020,The Republic of Karelia,10,43,1,6,496,2,197
6/3/2020,Komi Republic,11,33,1,53,1426,25,801
6/3/2020,Republic of Crimea,82,5,1,12,392,4,259
6/3/2020,Mari El Republic,12,40,0,68,1894,13,1513
6/3/2020,The Republic of Mordovia,13,42,1,56,2012,14,954
6/3/2020,The Republic of Sakha (Yakutia),14,98,1,72,2214,9,1015
6/3/2020,Republic of North Ossetia - Alania,15,49,1,161,3104,57,2231
6/3/2020,Republic of Tatarstan,16,54,0,177,3351,10,2991
6/3/2020,Tyva Republic,17,60,0,53,1221,2,227
6/3/2020,The Republic of Khakassia,19,32,0,24,1052,10,609
6/3/2020,Chuvash Republic,21,87,0,50,3148,14,1369
6/3/2020,Rostov region,61,178,0,116,5373,40,1950
6/3/2020,Ryazan Oblast,62,75,0,94,3728,9,1169
6/3/2020,Samara Region,63,46,1,66,2770,23,1138
6/3/2020,St. Petersburg,78,380,17,323,17069,240,6331
6/3/2020,Saratov region,64,94,0,82,3363,34,1288
6/3/2020,Sakhalin region,65,10,0,8,143,0,62
6/3/2020,Sverdlovsk region,66,357,2,170,6381,33,2680
6/3/2020,Sevastopol,92,2,0,3,170,3,139
6/3/2020,Smolensk region,67,127,0,59,2536,41,880
6/3/2020,Stavropol region,26,80,3,91,2733,50,1265
6/3/2020,Tambov Region,68,65,0,51,3175,8,1272
6/3/2020,Tver region,69,36,5,82,1731,33,1229
6/3/2020,Tomsk region,70,26,0,19,765,11,359
6/3/2020,Tula region,71,109,3,116,4183,42,2037
6/3/2020,Tyumen region,72,47,0,53,1749,8,922
6/3/2020,Udmurt republic,18,53,0,13,770,12,438
6/3/2020,Ulyanovsk region,73,98,2,89,2770,12,832
6/3/2020,Khabarovsk region,27,64,1,86,2273,13,1169
6/3/2020,Khanty-Mansiysk,86,111,0,66,2847,18,936
6/3/2020,Chelyabinsk region,74,224,2,143,3356,21,1479
6/3/2020,Chechen Republic,95,14,1,47,1278,14,894
6/3/2020,Chukotka Autonomous Okrug,87,6,0,3,87,1,59
6/3/2020,Yamalo-Nenets Autonomous Okrug,89,13,1,44,2479,11,1207
6/3/2020,Yaroslavl region,76,72,0,70,3356,14,896
6/4/2020,Altai region,22,69,0,33,2135,12,899
6/4/2020,Amurskaya Oblast,28,22,0,18,588,5,216
6/4/2020,Arkhangelsk region,29,133,1,39,2496,8,737
6/4/2020,Astrakhan region,30,93,0,68,2097,19,1120
6/4/2020,Belgorod region,31,76,0,69,2624,22,1151
6/4/2020,Bryansk region,32,96,0,101,4078,31,2623
6/4/2020,Vladimir region,33,55,0,47,2908,27,988
6/4/2020,Volgograd region,34,109,1,70,3541,21,1235
6/4/2020,Vologda Region,35,20,0,27,1018,11,466
6/4/2020,Voronezh region,36,105,0,28,2466,16,1595
6/4/2020,Jewish Autonomous Region,79,6,0,11,323,4,240
6/4/2020,Zabaykalsky Krai,75,39,2,75,1257,24,708
6/4/2020,Ivanovo region,37,117,2,35,2322,20,963
6/4/2020,Irkutsk region,38,0,1,10,2447,15,506
6/4/2020,Kabardino-Balkar Republic,7,74,2,95,3126,25,1457
6/4/2020,Kaliningrad region,39,23,0,20,1665,24,718
6/4/2020,Kaluga region,40,91,0,80,4270,34,1812
6/4/2020,Kamchatka Krai,41,35,0,0,984,9,353
6/4/2020,Karachay-Cherkess Republic,9,78,2,21,1354,7,369
6/4/2020,Kemerovo region,42,22,0,0,638,7,261
6/4/2020,Kirov region,43,63,0,63,1967,17,1076
6/4/2020,Kostroma region,44,17,0,10,842,11,435
6/4/2020,Krasnodar region,23,80,2,89,4148,40,3006
6/4/2020,Krasnoyarsk region,24,141,3,63,4795,46,1363
6/4/2020,Kurgan region,45,4,0,4,259,0,148
6/4/2020,Kursk region,46,73,2,83,3272,15,1596
6/4/2020,Leningrad region,47,52,0,78,3034,15,1829
6/4/2020,Lipetsk region,48,62,1,46,2388,8,835
6/4/2020,Magadan Region,49,11,0,2,271,3,203
6/4/2020,Moscow,77,1998,64,3061,189214,2749,94715
6/4/2020,Moscow region,50,767,19,566,41958,534,9877
6/4/2020,Murmansk region,51,33,0,26,3375,7,2401
6/4/2020,Nenets Autonomous Okrug,83,1,0,0,75,0,15
6/4/2020,Nizhny Novgorod Region,52,319,6,199,11169,122,4451
6/4/2020,Novgorod region,53,53,0,10,1546,8,426
6/4/2020,Novosibirsk region,54,104,2,27,3226,36,1262
6/4/2020,Omsk region,55,58,0,129,1540,20,566
6/4/2020,Orenburg region,56,56,0,35,2141,8,1276
6/4/2020,Oryol Region,57,85,1,89,2528,28,1363
6/4/2020,Penza region,58,84,2,84,2669,24,2132
6/4/2020,Perm,59,51,4,45,1962,26,1266
6/4/2020,Primorsky Krai,25,56,2,67,2211,21,1290
6/4/2020,Pskov region,60,112,0,35,1066,10,403
6/4/2020,Republic of Adygea,1,33,0,22,937,9,487
6/4/2020,Altai Republic,4,16,0,4,154,0,88
6/4/2020,Republic of Bashkortostan,2,107,0,57,3608,18,1249
6/4/2020,The Republic of Buryatia,3,0,0,28,1633,10,975
6/4/2020,The Republic of Dagestan,5,122,0,20,5463,287,4497
6/4/2020,The Republic of Ingushetia,6,31,2,227,2228,60,1193
6/4/2020,Republic of Kalmykia,8,19,0,21,1127,16,577
6/4/2020,The Republic of Karelia,10,24,0,8,520,2,205
6/4/2020,Komi Republic,11,29,0,15,1455,25,816
6/4/2020,Republic of Crimea,82,7,1,26,399,5,285
6/4/2020,Mari El Republic,12,39,0,69,1933,13,1582
6/4/2020,The Republic of Mordovia,13,39,0,62,2051,14,1016
6/4/2020,The Republic of Sakha (Yakutia),14,94,2,56,2308,11,1071
6/4/2020,Republic of North Ossetia - Alania,15,47,0,305,3151,57,2536
6/4/2020,Republic of Tatarstan,16,51,0,139,3402,10,3130
6/4/2020,Tyva Republic,17,76,0,0,1297,2,227
6/4/2020,The Republic of Khakassia,19,25,0,46,1077,10,655
6/4/2020,Chuvash Republic,21,83,1,62,3231,15,1431
6/4/2020,Rostov region,61,184,3,99,5557,43,2049
6/4/2020,Ryazan Oblast,62,73,1,60,3801,10,1229
6/4/2020,Samara Region,63,63,0,74,2833,23,1212
6/4/2020,St. Petersburg,78,375,24,364,17444,264,6695
6/4/2020,Saratov region,64,94,1,73,3457,35,1361
6/4/2020,Sakhalin region,65,4,0,0,147,0,62
6/4/2020,Sverdlovsk region,66,298,2,147,6679,35,2827
6/4/2020,Sevastopol,92,1,0,2,171,3,141
6/4/2020,Smolensk region,67,142,0,60,2678,41,940
6/4/2020,Stavropol region,26,86,3,53,2819,53,1318
6/4/2020,Tambov Region,68,67,0,133,3242,8,1405
6/4/2020,Tver region,69,73,4,65,1804,37,1294
6/4/2020,Tomsk region,70,32,0,22,797,11,381
6/4/2020,Tula region,71,110,2,127,4293,44,2164
6/4/2020,Tyumen region,72,49,1,40,1798,9,962
6/4/2020,Udmurt republic,18,52,0,17,822,12,455
6/4/2020,Ulyanovsk region,73,100,0,29,2870,12,861
6/4/2020,Khabarovsk region,27,60,1,42,2333,14,1211
6/4/2020,Khanty-Mansiysk,86,140,0,43,2987,18,979
6/4/2020,Chechen Republic,95,13,0,79,1291,14,973
6/4/2020,Chukotka Autonomous Okrug,87,4,0,1,91,1,60
6/4/2020,Yamalo-Nenets Autonomous Okrug,89,55,0,100,2534,11,1307
6/4/2020,Yaroslavl region,76,74,1,55,3430,15,951
6/5/2020,Altai region,22,57,1,67,2192,13,966
6/5/2020,Amurskaya Oblast,28,27,0,12,615,5,228
6/5/2020,Arkhangelsk region,29,125,1,42,2621,9,779
6/5/2020,Astrakhan region,30,75,1,46,2172,20,1166
6/5/2020,Belgorod region,31,71,0,85,2695,22,1236
6/5/2020,Bryansk region,32,96,0,97,4174,31,2720
6/5/2020,Vladimir region,33,58,3,124,2966,30,1112
6/5/2020,Volgograd region,34,128,0,86,3669,21,1321
6/5/2020,Vologda Region,35,17,0,23,1035,11,489
6/5/2020,Voronezh region,36,126,0,29,2592,16,1624
6/5/2020,Jewish Autonomous Region,79,6,0,7,329,4,247
6/5/2020,Zabaykalsky Krai,75,64,2,42,1321,26,750
6/5/2020,Ivanovo region,37,125,0,34,2447,20,997
6/5/2020,Irkutsk region,38,166,1,98,2613,16,604
6/5/2020,Kabardino-Balkar Republic,7,73,2,45,3199,27,1502
6/5/2020,Kaliningrad region,39,35,0,22,1700,24,740
6/5/2020,Kaluga region,40,87,0,142,4357,34,1954
6/5/2020,Kamchatka Krai,41,49,1,0,1033,10,353
6/5/2020,Karachay-Cherkess Republic,9,76,0,30,1430,7,399
6/5/2020,Kemerovo region,42,28,0,9,666,7,270
6/5/2020,Kirov region,43,75,1,39,2042,18,1115
6/5/2020,Kostroma region,44,20,0,4,862,11,439
6/5/2020,Krasnodar region,23,83,1,103,4231,41,3109
6/5/2020,Krasnoyarsk region,24,173,3,64,4968,49,1427
6/5/2020,Kurgan region,45,9,0,5,268,0,153
6/5/2020,Kursk region,46,85,0,72,3357,15,1668
6/5/2020,Leningrad region,47,52,2,182,3086,17,2011
6/5/2020,Lipetsk region,48,64,0,57,2452,8,892
6/5/2020,Magadan Region,49,15,0,3,286,3,206
6/5/2020,Moscow,77,1855,57,2643,191069,2806,97358
6/5/2020,Moscow region,50,762,5,515,42720,539,10392
6/5/2020,Murmansk region,51,47,0,26,3422,7,2427
6/5/2020,Nenets Autonomous Okrug,83,5,0,0,80,0,15
6/5/2020,Nizhny Novgorod Region,52,330,3,161,11499,125,4612
6/5/2020,Novgorod region,53,42,1,3,1588,9,429
6/5/2020,Novosibirsk region,54,108,2,44,3334,38,1306
6/5/2020,Omsk region,55,55,0,39,1595,20,605
6/5/2020,Orenburg region,56,63,0,311,2204,8,1587
6/5/2020,Oryol Region,57,121,3,46,2649,31,1409
6/5/2020,Penza region,58,90,2,128,2759,26,2260
6/5/2020,Perm,59,49,1,55,2011,27,1321
6/5/2020,Primorsky Krai,25,51,1,66,2262,22,1356
6/5/2020,Pskov region,60,65,1,17,1131,11,420
6/5/2020,Republic of Adygea,1,25,0,32,962,9,519
6/5/2020,Altai Republic,4,2,0,3,156,0,91
6/5/2020,Republic of Bashkortostan,2,119,0,37,3727,18,1286
6/5/2020,The Republic of Buryatia,3,100,1,56,1733,11,1031
6/5/2020,The Republic of Dagestan,5,124,1,23,5587,288,4520
6/5/2020,The Republic of Ingushetia,6,40,1,123,2268,61,1316
6/5/2020,Republic of Kalmykia,8,9,0,32,1136,16,609
6/5/2020,The Republic of Karelia,10,28,0,5,548,2,210
6/5/2020,Komi Republic,11,25,0,39,1480,25,855
6/5/2020,Republic of Crimea,82,6,0,13,405,5,298
6/5/2020,Mari El Republic,12,42,1,51,1975,14,1633
6/5/2020,The Republic of Mordovia,13,47,1,48,2098,15,1064
6/5/2020,The Republic of Sakha (Yakutia),14,72,3,106,2380,14,1177
